Customer ID,Age,Gender,Item Purchased,Purchase Amount (AUD),Review Rating,Payment Method,Previous Purchases,Flavour
359,48,Male,Gatorade Powder,14.8,3.6,Debit Card,36,Orange
360,31,Male,Gatorade Sports Drink,3.8,3,Debit Card,30,Grape
361,51,Male,Gatorade Powder,14.8,3,Bank Transfer,18,Blue Bolt
362,65,Male,Gatorade Sports Drink,3.8,2.6,Bank Transfer,45,Lemon-Lime
363,53,Male,Gatorade Sports Drink,3.8,3.4,Cash,1,Berry
364,55,Male,Gatorade Sports Drink,3.8,3.1,Cash,42,Grape
365,62,Male,Gatorade Powder,14.8,3,Debit Card,7,Orange
366,55,Male,G Active-No Sugar,7.8,3.7,PayPal,50,Orange
367,64,Male,Gatorade Sports Drink,3.8,3.5,Bank Transfer,37,Berry
368,52,Male,G Active-No Sugar,7.8,2.8,Credit Card,18,Orange
369,24,Male,Gatorade Sports Drink,3.8,4.5,Venmo,29,Berry
370,38,Male,Gatorade No Sugar,4.8,3.3,Cash,45,Lemon-Lime
371,59,Male,Gatorade No Sugar,4.8,3.4,Credit Card,13,Berry
372,27,Male,Gatorade No Sugar,4.8,3.2,Bank Transfer,47,Orange
373,24,Male,Gatorade Powder,14.8,3.7,Credit Card,7,Blue Bolt
374,23,Male,Gatorade No Sugar,4.8,4.6,Bank Transfer,11,Berry
375,69,Male,Gatorade Sports Drink,3.8,5,Bank Transfer,39,Tropical
376,59,Male,G Active-No Sugar,7.8,4.4,Debit Card,6,Orange
377,51,Male,Gatorade Powder,14.8,4.9,PayPal,2,Berry
378,63,Male,Gatorade No Sugar,4.8,4.1,Debit Card,39,Blue Bolt
379,54,Male,Gatorade No Sugar,4.8,4.9,Cash,23,Berry
380,32,Male,Gatorade Sports Drink,3.8,4.7,Debit Card,46,Berry
381,39,Male,Gatorade Powder,14.8,3,PayPal,19,Grape
382,66,Male,G Active-No Sugar,7.8,3.4,Debit Card,3,Orange
383,28,Male,G Active-No Sugar,7.8,3.2,PayPal,47,Lemon-Lime
384,50,Male,Gatorade Powder,14.8,2.9,Credit Card,6,Grape
385,70,Male,Gatorade No Sugar,4.8,4.5,Credit Card,6,Berry
386,67,Male,Gatorade Sports Drink,3.8,2.7,Credit Card,12,Blue Bolt
387,64,Male,G Active-No Sugar,7.8,3.4,Cash,40,Grape
388,45,Male,Gatorade Sports Drink,3.8,4.6,Cash,38,Tropical
389,22,Male,Gatorade No Sugar,4.8,2.7,Credit Card,10,Blue Bolt
390,27,Male,Gatorade Sports Drink,3.8,4.2,Venmo,28,Lemon-Lime
391,25,Male,Gatorade No Sugar,4.8,3.2,Debit Card,19,Grape
392,37,Male,G Active-No Sugar,7.8,4.8,Cash,25,Orange
393,26,Male,Gatorade Sports Drink,3.8,3.3,PayPal,38,Grape
394,33,Male,G Active-No Sugar,7.8,4.2,Credit Card,6,Lemon-Lime
395,43,Male,Gatorade No Sugar,4.8,4.8,PayPal,7,Lemon-Lime
396,37,Male,Gatorade No Sugar,4.8,4.9,Cash,2,Orange
397,46,Male,Gatorade Sports Drink,3.8,3.9,Bank Transfer,24,Blue Bolt
398,22,Male,Gatorade Sports Drink,3.8,3,Venmo,26,Orange
399,20,Male,Gatorade No Sugar,4.8,4.6,PayPal,25,Lemon-Lime
400,60,Male,G Active-No Sugar,7.8,3.5,Credit Card,10,Lemon-Lime
401,39,Male,Gatorade Sports Drink,3.8,4.8,Venmo,14,Tropical
402,43,Male,G Active-No Sugar,7.8,4.8,Bank Transfer,21,Grape
403,31,Male,G Active-No Sugar,7.8,3,PayPal,26,Orange
404,19,Male,Gatorade No Sugar,4.8,4.5,Credit Card,12,Grape
405,35,Male,G Active-No Sugar,7.8,4.8,Credit Card,11,Orange
406,41,Male,G Active-No Sugar,7.8,3.8,Debit Card,15,Orange
407,52,Male,Gatorade Powder,14.8,4.6,Debit Card,13,Orange
408,45,Male,Gatorade No Sugar,4.8,3.1,Debit Card,5,Lemon-Lime
409,34,Male,Gatorade Sports Drink,3.8,3.4,Credit Card,36,Lemon-Lime
410,35,Male,Gatorade Powder,14.8,3.3,Debit Card,32,Lemon-Lime
411,29,Male,Gatorade Powder,14.8,4.8,Debit Card,1,Orange
412,59,Male,Gatorade Sports Drink,3.8,2.8,Cash,15,Berry
413,24,Male,G Active-No Sugar,7.8,3.1,Venmo,3,Berry
414,70,Male,Gatorade Sports Drink,3.8,4.6,Debit Card,48,Tropical
415,29,Male,Gatorade Powder,14.8,2.6,Bank Transfer,30,Lemon-Lime
416,67,Male,Gatorade Sports Drink,3.8,2.6,Venmo,40,Orange
417,36,Male,G Active-No Sugar,7.8,3.8,Bank Transfer,24,Lemon-Lime
418,23,Male,Gatorade No Sugar,4.8,4.5,PayPal,48,Lemon-Lime
419,18,Male,Gatorade No Sugar,4.8,3,Cash,27,Berry
420,53,Male,Gatorade No Sugar,4.8,3.5,Credit Card,14,Berry
421,32,Male,Gatorade Sports Drink,3.8,3.8,Credit Card,18,Berry
422,38,Male,Gatorade Powder,14.8,3.5,Cash,48,Orange
423,47,Male,Gatorade No Sugar,4.8,3.1,Bank Transfer,32,Berry
424,46,Male,Gatorade Sports Drink,3.8,3,Bank Transfer,21,Grape
425,66,Male,Gatorade Powder,14.8,4.3,Credit Card,42,Berry
426,40,Male,G Active-No Sugar,7.8,3.3,Debit Card,4,Lemon-Lime
427,43,Male,Gatorade Powder,14.8,4.7,Cash,19,Lemon-Lime
428,58,Male,G Active-No Sugar,7.8,4.5,Cash,6,Orange
429,21,Male,G Active-No Sugar,7.8,2.9,Venmo,2,Blue Bolt
430,42,Male,Gatorade No Sugar,4.8,4.1,Venmo,21,Orange
431,24,Male,Gatorade Powder,14.8,3.5,Debit Card,40,Blue Bolt
432,43,Male,Gatorade Powder,14.8,3.4,Credit Card,33,Tropical
433,47,Male,Gatorade Powder,14.8,3.3,Debit Card,26,Berry
434,49,Male,Gatorade Powder,14.8,3.2,Bank Transfer,23,Lemon-Lime
435,50,Male,Gatorade No Sugar,4.8,4,Bank Transfer,39,Orange
436,51,Male,Gatorade No Sugar,4.8,3.6,PayPal,42,Lemon-Lime
437,40,Male,Gatorade Powder,14.8,4.6,Cash,41,Grape
438,45,Male,Gatorade No Sugar,4.8,2.6,Credit Card,41,Tropical
439,52,Male,Gatorade Sports Drink,3.8,4.3,Cash,12,Orange
440,62,Male,Gatorade Sports Drink,3.8,3.4,PayPal,31,Berry
441,20,Male,Gatorade Powder,14.8,3.5,Debit Card,34,Tropical
442,43,Male,Gatorade No Sugar,4.8,4.2,Bank Transfer,32,Grape
443,29,Male,G Active-No Sugar,7.8,3.5,Bank Transfer,31,Lemon-Lime
444,22,Male,Gatorade Sports Drink,3.8,3.6,PayPal,24,Tropical
445,48,Male,G Active-No Sugar,7.8,4.3,Debit Card,31,Tropical
446,42,Male,G Active-No Sugar,7.8,4.9,Bank Transfer,18,Tropical
447,19,Male,Gatorade Sports Drink,3.8,4.1,Bank Transfer,15,Tropical
448,60,Male,G Active-No Sugar,7.8,3.6,Venmo,7,Lemon-Lime
449,32,Male,Gatorade Powder,14.8,3.4,Credit Card,35,Orange
450,26,Male,Gatorade Sports Drink,3.8,2.9,PayPal,35,Berry
451,25,Male,Gatorade Powder,14.8,2.7,Venmo,19,Lemon-Lime
452,66,Male,Gatorade No Sugar,4.8,4.3,Cash,26,Orange
453,45,Male,Gatorade Powder,14.8,3.3,Debit Card,39,Grape
454,54,Male,Gatorade Powder,14.8,2.8,Cash,22,Grape
455,37,Male,Gatorade Sports Drink,3.8,3.2,Debit Card,14,Grape
456,54,Male,Gatorade Powder,14.8,3.6,Credit Card,50,Tropical
457,50,Male,Gatorade Powder,14.8,4,Bank Transfer,33,Lemon-Lime
458,25,Male,Gatorade Powder,14.8,4.9,Credit Card,48,Berry
459,47,Male,Gatorade Powder,14.8,4,Debit Card,48,Orange
460,63,Male,G Active-No Sugar,7.8,3.8,Debit Card,27,Grape
461,64,Male,G Active-No Sugar,7.8,3.7,Venmo,27,Grape
462,18,Male,G Active-No Sugar,7.8,3.9,Cash,20,Blue Bolt
463,59,Male,Gatorade Powder,14.8,3.3,Debit Card,48,Tropical
464,37,Male,G Active-No Sugar,7.8,2.7,Venmo,29,Berry
465,23,Male,Gatorade No Sugar,4.8,4.7,PayPal,45,Blue Bolt
466,54,Male,G Active-No Sugar,7.8,2.8,Cash,25,Blue Bolt
467,38,Male,Gatorade Powder,14.8,4.6,Credit Card,25,Berry
468,19,Male,Gatorade Powder,14.8,4.5,Credit Card,37,Lemon-Lime
469,34,Male,Gatorade Sports Drink,3.8,5,Bank Transfer,16,Berry
470,21,Male,Gatorade Powder,14.8,4.1,Debit Card,30,Tropical
471,50,Male,Gatorade Powder,14.8,4.6,Cash,6,Lemon-Lime
472,55,Male,G Active-No Sugar,7.8,4.9,Credit Card,36,Tropical
473,20,Male,Gatorade No Sugar,4.8,3.9,Cash,3,Blue Bolt
474,34,Male,Gatorade Powder,14.8,3.9,Venmo,29,Blue Bolt
475,62,Male,Gatorade Powder,14.8,2.6,Debit Card,15,Grape
476,21,Male,Gatorade Powder,14.8,2.7,Cash,18,Berry
477,21,Male,Gatorade Powder,14.8,3.5,Venmo,2,Berry
478,42,Male,G Active-No Sugar,7.8,3.7,Credit Card,49,Lemon-Lime
479,35,Male,Gatorade Sports Drink,3.8,3.2,Debit Card,48,Lemon-Lime
480,39,Male,Gatorade Sports Drink,3.8,3.3,Bank Transfer,43,Orange
481,68,Male,Gatorade Powder,14.8,4.8,Credit Card,30,Grape
482,46,Male,Gatorade Sports Drink,3.8,3.2,PayPal,10,Lemon-Lime
483,41,Male,Gatorade No Sugar,4.8,2.5,PayPal,11,Berry
484,23,Male,Gatorade Powder,14.8,3.9,Venmo,12,Grape
485,68,Male,G Active-No Sugar,7.8,4.7,Credit Card,28,Berry
486,48,Male,G Active-No Sugar,7.8,2.6,Debit Card,36,Tropical
487,38,Male,G Active-No Sugar,7.8,2.8,Debit Card,37,Lemon-Lime
488,41,Male,Gatorade Powder,14.8,4.4,Credit Card,22,Grape
489,58,Male,G Active-No Sugar,7.8,4.6,Venmo,32,Tropical
490,49,Male,Gatorade Powder,14.8,3.2,Venmo,40,Tropical
491,57,Male,Gatorade No Sugar,4.8,4.2,PayPal,47,Berry
492,49,Male,G Active-No Sugar,7.8,3.7,Bank Transfer,24,Lemon-Lime
493,50,Male,Gatorade Sports Drink,3.8,3.9,PayPal,11,Orange
494,28,Male,Gatorade Sports Drink,3.8,4.7,Debit Card,19,Berry
495,38,Male,Gatorade Powder,14.8,4.5,PayPal,42,Orange
496,33,Male,Gatorade Sports Drink,3.8,3.3,Credit Card,6,Blue Bolt
497,30,Male,Gatorade Powder,14.8,3.3,Venmo,31,Berry
498,43,Male,Gatorade Sports Drink,3.8,4.6,Bank Transfer,31,Blue Bolt
499,43,Male,G Active-No Sugar,7.8,3.6,PayPal,27,Tropical
500,36,Male,Gatorade Sports Drink,3.8,4.8,Credit Card,24,Blue Bolt
501,36,Male,Gatorade No Sugar,4.8,4.8,Bank Transfer,35,Tropical
502,64,Male,G Active-No Sugar,7.8,2.9,Debit Card,21,Blue Bolt
503,59,Male,Gatorade No Sugar,4.8,2.8,Cash,8,Orange
504,55,Male,G Active-No Sugar,7.8,3.2,Credit Card,26,Lemon-Lime
505,42,Male,G Active-No Sugar,7.8,3.9,Bank Transfer,26,Orange
506,61,Male,G Active-No Sugar,7.8,4.3,Credit Card,9,Blue Bolt
507,28,Male,Gatorade Sports Drink,3.8,2.7,Cash,48,Orange
508,65,Male,Gatorade Sports Drink,3.8,5,Bank Transfer,33,Berry
509,27,Male,Gatorade Powder,14.8,3.7,Cash,31,Berry
510,41,Male,Gatorade Sports Drink,3.8,3.9,Bank Transfer,17,Blue Bolt
511,21,Male,Gatorade No Sugar,4.8,3.9,Credit Card,22,Berry
512,61,Male,G Active-No Sugar,7.8,3.1,Debit Card,8,Berry
513,19,Male,G Active-No Sugar,7.8,3.3,Credit Card,2,Orange
514,22,Male,Gatorade Powder,14.8,3.6,PayPal,45,Lemon-Lime
515,64,Male,G Active-No Sugar,7.8,4.3,Debit Card,47,Blue Bolt
516,28,Male,Gatorade Powder,14.8,4.5,Credit Card,7,Orange
517,34,Male,Gatorade Powder,14.8,2.8,Cash,19,Tropical
518,61,Male,G Active-No Sugar,7.8,2.7,Debit Card,44,Tropical
519,24,Male,Gatorade Powder,14.8,2.9,PayPal,16,Blue Bolt
520,19,Male,Gatorade Sports Drink,3.8,4.4,Cash,17,Orange
521,51,Male,Gatorade No Sugar,4.8,3.9,Bank Transfer,20,Tropical
522,36,Male,Gatorade Powder,14.8,3.5,Credit Card,50,Blue Bolt
523,65,Male,Gatorade No Sugar,4.8,2.5,PayPal,37,Tropical
524,46,Male,Gatorade Powder,14.8,4.9,Cash,5,Lemon-Lime
525,59,Male,Gatorade Powder,14.8,4.8,Venmo,44,Grape
526,51,Male,G Active-No Sugar,7.8,3.2,Credit Card,41,Berry
527,51,Male,Gatorade No Sugar,4.8,4.9,Cash,19,Orange
528,21,Male,Gatorade Powder,14.8,4.3,Bank Transfer,47,Tropical
529,34,Male,G Active-No Sugar,7.8,3.2,Venmo,40,Tropical
530,32,Male,Gatorade No Sugar,4.8,3.7,Cash,6,Tropical
531,48,Male,Gatorade No Sugar,4.8,3.2,Venmo,25,Orange
532,50,Male,Gatorade Sports Drink,3.8,3.4,Bank Transfer,42,Blue Bolt
533,26,Male,G Active-No Sugar,7.8,4.1,Bank Transfer,35,Berry
534,57,Male,Gatorade No Sugar,4.8,4.5,PayPal,17,Orange
535,65,Male,Gatorade No Sugar,4.8,4.5,Bank Transfer,4,Grape
536,56,Male,Gatorade Sports Drink,3.8,3.2,Credit Card,24,Tropical
537,44,Male,Gatorade Powder,14.8,4.4,Debit Card,16,Blue Bolt
538,50,Male,Gatorade No Sugar,4.8,3,Credit Card,14,Blue Bolt
539,27,Male,Gatorade Powder,14.8,3.2,PayPal,43,Grape
540,49,Male,Gatorade Powder,14.8,4,Cash,49,Blue Bolt
541,49,Male,Gatorade Powder,14.8,3.1,Venmo,33,Grape
542,52,Male,G Active-No Sugar,7.8,2.8,Bank Transfer,45,Blue Bolt
543,27,Male,Gatorade No Sugar,4.8,4.6,Venmo,35,Blue Bolt
544,53,Male,Gatorade Sports Drink,3.8,4.3,Debit Card,11,Blue Bolt
545,34,Male,Gatorade Sports Drink,3.8,3.3,Cash,30,Lemon-Lime
546,33,Male,Gatorade Sports Drink,3.8,3.5,Bank Transfer,48,Orange
547,62,Male,Gatorade Sports Drink,3.8,3.4,Cash,45,Grape
548,38,Male,Gatorade Powder,14.8,2.8,Debit Card,26,Lemon-Lime
549,36,Male,G Active-No Sugar,7.8,4.6,PayPal,41,Grape
550,31,Male,Gatorade Sports Drink,3.8,3.6,Cash,37,Tropical
551,62,Male,G Active-No Sugar,7.8,3.3,Cash,12,Orange
552,29,Male,Gatorade Powder,14.8,3.1,Venmo,27,Berry
553,24,Male,G Active-No Sugar,7.8,3.5,Bank Transfer,18,Tropical
554,63,Male,Gatorade No Sugar,4.8,3.2,Venmo,15,Grape
555,56,Male,G Active-No Sugar,7.8,3,PayPal,34,Blue Bolt
556,63,Male,Gatorade Powder,14.8,4.8,Bank Transfer,37,Blue Bolt
557,40,Male,Gatorade Sports Drink,3.8,5,Credit Card,21,Tropical
558,18,Male,Gatorade Sports Drink,3.8,2.9,PayPal,31,Lemon-Lime
559,50,Male,G Active-No Sugar,7.8,3.2,Venmo,43,Grape
560,66,Male,G Active-No Sugar,7.8,2.9,Bank Transfer,22,Berry
561,25,Male,Gatorade Sports Drink,3.8,3.3,PayPal,12,Blue Bolt
562,65,Male,Gatorade Sports Drink,3.8,2.6,Credit Card,25,Lemon-Lime
563,53,Male,Gatorade Sports Drink,3.8,3.5,PayPal,40,Blue Bolt
564,61,Male,Gatorade No Sugar,4.8,4.4,PayPal,16,Berry
565,67,Male,Gatorade No Sugar,4.8,3.4,Cash,30,Grape
566,59,Male,Gatorade No Sugar,4.8,4.2,Bank Transfer,10,Blue Bolt
567,55,Male,Gatorade Powder,14.8,3.6,PayPal,1,Lemon-Lime
568,21,Male,G Active-No Sugar,7.8,3,Venmo,24,Tropical
569,44,Male,Gatorade Sports Drink,3.8,4,Bank Transfer,36,Tropical
570,65,Male,Gatorade Sports Drink,3.8,4.4,PayPal,46,Blue Bolt
571,65,Male,G Active-No Sugar,7.8,4.1,Credit Card,20,Blue Bolt
572,54,Male,Gatorade No Sugar,4.8,3.6,Venmo,37,Lemon-Lime
573,56,Male,Gatorade Powder,14.8,4.6,Credit Card,26,Lemon-Lime
574,58,Male,Gatorade No Sugar,4.8,3.2,Cash,23,Berry
575,54,Male,Gatorade Powder,14.8,4.8,PayPal,20,Orange
576,58,Male,Gatorade No Sugar,4.8,4.8,Venmo,38,Blue Bolt
577,48,Male,Gatorade Powder,14.8,5,Venmo,5,Grape
578,19,Male,G Active-No Sugar,7.8,3.7,PayPal,41,Lemon-Lime
579,69,Male,Gatorade Sports Drink,3.8,4.6,Debit Card,22,Tropical
580,58,Male,Gatorade Sports Drink,3.8,3.7,Debit Card,48,Tropical
581,49,Male,G Active-No Sugar,7.8,4.1,PayPal,10,Orange
582,32,Male,Gatorade No Sugar,4.8,2.7,Credit Card,12,Lemon-Lime
583,40,Male,Gatorade Sports Drink,3.8,4.9,Debit Card,2,Tropical
584,25,Male,Gatorade Sports Drink,3.8,4,PayPal,38,Orange
585,70,Male,Gatorade No Sugar,4.8,4.7,PayPal,20,Lemon-Lime
586,69,Male,Gatorade Powder,14.8,2.8,Credit Card,5,Blue Bolt
587,45,Male,G Active-No Sugar,7.8,4.9,Venmo,9,Orange
588,29,Male,Gatorade Sports Drink,3.8,4.2,PayPal,48,Berry
589,47,Male,Gatorade Sports Drink,3.8,3,Debit Card,9,Orange
590,28,Male,G Active-No Sugar,7.8,3.4,Debit Card,40,Orange
591,64,Male,G Active-No Sugar,7.8,4.6,Credit Card,30,Lemon-Lime
592,47,Male,Gatorade Sports Drink,3.8,4.2,Credit Card,6,Lemon-Lime
593,60,Male,Gatorade Powder,14.8,3.2,Venmo,42,Berry
594,67,Male,Gatorade No Sugar,4.8,4.4,Cash,9,Berry
595,35,Male,Gatorade No Sugar,4.8,2.5,Cash,6,Blue Bolt
596,30,Male,G Active-No Sugar,7.8,3.6,Credit Card,47,Tropical
597,23,Male,Gatorade Powder,14.8,4.5,PayPal,36,Berry
598,70,Male,G Active-No Sugar,7.8,3.4,Bank Transfer,19,Berry
599,21,Male,Gatorade Powder,14.8,3.2,Credit Card,30,Blue Bolt
600,51,Male,Gatorade Powder,14.8,4.2,Cash,27,Lemon-Lime
601,22,Male,Gatorade No Sugar,4.8,5,Debit Card,25,Orange
602,32,Male,G Active-No Sugar,7.8,4.7,Cash,5,Berry
603,37,Male,Gatorade Powder,14.8,4.2,Venmo,10,Tropical
604,31,Male,Gatorade No Sugar,4.8,3.4,Debit Card,26,Orange
605,44,Male,Gatorade Sports Drink,3.8,4.4,Bank Transfer,11,Blue Bolt
606,40,Male,Gatorade No Sugar,4.8,4.2,Debit Card,17,Tropical
607,27,Male,Gatorade Powder,14.8,4.5,Credit Card,44,Orange
608,47,Male,Gatorade Powder,14.8,2.8,PayPal,44,Berry
609,41,Male,Gatorade Sports Drink,3.8,3.3,Debit Card,21,Blue Bolt
610,51,Male,Gatorade No Sugar,4.8,4.6,Cash,49,Grape
611,53,Male,G Active-No Sugar,7.8,2.5,Debit Card,27,Berry
612,43,Male,Gatorade Powder,14.8,4.7,Credit Card,19,Blue Bolt
613,67,Male,Gatorade No Sugar,4.8,4.6,PayPal,33,Tropical
614,61,Male,G Active-No Sugar,7.8,2.6,Cash,46,Blue Bolt
615,68,Male,G Active-No Sugar,7.8,4,Cash,21,Grape
616,67,Male,G Active-No Sugar,7.8,2.6,Debit Card,23,Berry
617,29,Male,G Active-No Sugar,7.8,4.6,Cash,38,Lemon-Lime
618,50,Male,Gatorade Sports Drink,3.8,2.6,Debit Card,2,Berry
619,61,Male,Gatorade Sports Drink,3.8,4,Credit Card,21,Grape
620,19,Male,Gatorade Powder,14.8,4.6,Debit Card,1,Tropical
621,33,Male,Gatorade No Sugar,4.8,3.7,PayPal,10,Tropical
622,51,Male,Gatorade Powder,14.8,4.4,Debit Card,45,Orange
623,69,Male,Gatorade Powder,14.8,4,Credit Card,44,Orange
624,19,Male,G Active-No Sugar,7.8,4.7,Bank Transfer,48,Tropical
625,55,Male,Gatorade Powder,14.8,3.4,Venmo,21,Orange
626,49,Male,Gatorade Sports Drink,3.8,4,Venmo,1,Blue Bolt
627,31,Male,Gatorade Sports Drink,3.8,3.9,Credit Card,10,Grape
628,42,Male,Gatorade Powder,14.8,4.1,Venmo,24,Blue Bolt
629,69,Male,G Active-No Sugar,7.8,3.7,Venmo,29,Berry
630,26,Male,Gatorade No Sugar,4.8,4.7,Bank Transfer,11,Orange
631,41,Male,Gatorade Sports Drink,3.8,4.3,Cash,33,Berry
632,55,Male,Gatorade Sports Drink,3.8,4.1,Venmo,27,Lemon-Lime
633,35,Male,Gatorade Powder,14.8,3.9,Venmo,19,Tropical
634,66,Male,Gatorade No Sugar,4.8,2.9,Bank Transfer,50,Lemon-Lime
635,36,Male,Gatorade No Sugar,4.8,3.9,Bank Transfer,46,Blue Bolt
636,27,Male,G Active-No Sugar,7.8,4.3,PayPal,28,Berry
637,41,Male,Gatorade No Sugar,4.8,2.8,Cash,14,Grape
638,21,Male,G Active-No Sugar,7.8,3.4,Cash,46,Lemon-Lime
639,53,Male,Gatorade Powder,14.8,2.7,Venmo,41,Grape
640,54,Male,Gatorade Powder,14.8,4,Credit Card,50,Grape
641,53,Male,Gatorade Powder,14.8,4.4,Debit Card,28,Tropical
642,47,Male,Gatorade Sports Drink,3.8,3.9,Venmo,23,Orange
643,64,Male,Gatorade Powder,14.8,2.8,Credit Card,14,Grape
644,18,Male,Gatorade Powder,14.8,3.2,Venmo,10,Grape
645,68,Male,Gatorade Sports Drink,3.8,4.3,Venmo,37,Lemon-Lime
646,62,Male,Gatorade Powder,14.8,4.2,Credit Card,15,Blue Bolt
647,51,Male,Gatorade Powder,14.8,4.9,Debit Card,19,Blue Bolt
648,54,Male,Gatorade No Sugar,4.8,3.7,Bank Transfer,23,Blue Bolt
649,22,Male,Gatorade No Sugar,4.8,4.1,Bank Transfer,35,Orange
650,53,Male,Gatorade No Sugar,4.8,4.2,Credit Card,33,Orange
651,34,Male,Gatorade Powder,14.8,3.9,Venmo,12,Lemon-Lime
652,32,Male,Gatorade Sports Drink,3.8,2.9,PayPal,41,Berry
653,64,Male,Gatorade Powder,14.8,3.1,PayPal,27,Blue Bolt
654,20,Male,Gatorade No Sugar,4.8,3.6,Credit Card,45,Tropical
655,24,Male,Gatorade Sports Drink,3.8,4.4,Bank Transfer,23,Berry
656,20,Male,Gatorade Powder,14.8,3.1,Debit Card,19,Blue Bolt
657,42,Male,G Active-No Sugar,7.8,3.9,Debit Card,6,Grape
658,48,Male,G Active-No Sugar,7.8,4.3,PayPal,6,Lemon-Lime
659,62,Male,Gatorade Sports Drink,3.8,4.9,Debit Card,20,Berry
660,62,Male,Gatorade Powder,14.8,3.6,Debit Card,8,Lemon-Lime
661,50,Male,Gatorade No Sugar,4.8,5,Debit Card,39,Blue Bolt
662,57,Male,Gatorade Powder,14.8,4.1,Cash,39,Grape
663,24,Male,G Active-No Sugar,7.8,2.8,Debit Card,39,Orange
664,59,Male,Gatorade Sports Drink,3.8,4.7,Cash,23,Blue Bolt
665,63,Male,Gatorade Sports Drink,3.8,4.4,Cash,41,Blue Bolt
666,41,Male,Gatorade Powder,14.8,4.9,Cash,50,Lemon-Lime
667,35,Male,G Active-No Sugar,7.8,3.1,Cash,30,Orange
668,34,Male,Gatorade Powder,14.8,2.6,Debit Card,32,Lemon-Lime
669,49,Male,Gatorade Sports Drink,3.8,2.9,Credit Card,35,Blue Bolt
670,43,Male,Gatorade No Sugar,4.8,3.3,PayPal,45,Blue Bolt
671,63,Male,Gatorade No Sugar,4.8,4.8,Credit Card,37,Grape
672,38,Male,Gatorade Sports Drink,3.8,4.7,PayPal,45,Orange
673,59,Male,Gatorade No Sugar,4.8,3.3,Cash,29,Tropical
674,35,Male,Gatorade No Sugar,4.8,4.2,Cash,27,Tropical
675,48,Male,Gatorade Powder,14.8,4.7,Venmo,36,Tropical
676,64,Male,Gatorade No Sugar,4.8,2.6,Credit Card,9,Blue Bolt
677,28,Male,Gatorade Powder,14.8,2.9,Debit Card,38,Lemon-Lime
678,60,Male,G Active-No Sugar,7.8,2.7,PayPal,41,Blue Bolt
679,27,Male,G Active-No Sugar,7.8,3.3,Credit Card,25,Berry
680,56,Male,Gatorade No Sugar,4.8,3.4,PayPal,37,Berry
681,58,Male,Gatorade No Sugar,4.8,4.2,Venmo,3,Berry
682,30,Male,Gatorade Sports Drink,3.8,3.8,PayPal,24,Tropical
683,23,Male,G Active-No Sugar,7.8,4,Debit Card,49,Lemon-Lime
684,33,Male,Gatorade Powder,14.8,2.7,Venmo,3,Grape
685,63,Male,G Active-No Sugar,7.8,4.7,Bank Transfer,42,Lemon-Lime
686,70,Male,Gatorade No Sugar,4.8,3.5,Credit Card,32,Lemon-Lime
687,70,Male,Gatorade Sports Drink,3.8,3,PayPal,33,Orange
688,19,Male,Gatorade No Sugar,4.8,3.3,Cash,46,Grape
689,25,Male,Gatorade Powder,14.8,4.7,Cash,44,Lemon-Lime
690,19,Male,Gatorade Sports Drink,3.8,4.7,Cash,35,Grape
691,25,Male,Gatorade No Sugar,4.8,4.8,Bank Transfer,45,Berry
692,60,Male,G Active-No Sugar,7.8,2.9,Credit Card,37,Blue Bolt
693,35,Male,Gatorade Sports Drink,3.8,4,Venmo,40,Tropical
694,46,Male,Gatorade Sports Drink,3.8,3.1,Credit Card,30,Berry
695,41,Male,G Active-No Sugar,7.8,3.5,Venmo,38,Orange
696,30,Male,Gatorade No Sugar,4.8,3.7,Bank Transfer,15,Tropical
697,44,Male,Gatorade No Sugar,4.8,2.8,Bank Transfer,49,Tropical
698,61,Male,Gatorade No Sugar,4.8,4.6,Bank Transfer,40,Tropical
699,55,Male,Gatorade Sports Drink,3.8,3.8,PayPal,40,Orange
700,50,Male,Gatorade Sports Drink,3.8,2.6,Bank Transfer,5,Grape
701,57,Male,Gatorade Powder,14.8,4.1,Venmo,5,Berry
702,51,Male,G Active-No Sugar,7.8,3.3,Cash,5,Orange
703,18,Male,Gatorade Powder,14.8,3.4,Bank Transfer,1,Orange
704,63,Male,G Active-No Sugar,7.8,3,Debit Card,21,Tropical
705,34,Male,Gatorade Powder,14.8,3.2,Venmo,18,Tropical
706,25,Male,Gatorade Sports Drink,3.8,4.5,PayPal,49,Berry
707,46,Male,Gatorade Powder,14.8,4.8,Venmo,27,Grape
708,59,Male,G Active-No Sugar,7.8,3.7,Debit Card,21,Tropical
709,37,Male,Gatorade Powder,14.8,3.4,Cash,19,Grape
710,49,Male,Gatorade Sports Drink,3.8,4.6,Debit Card,23,Grape
711,22,Male,Gatorade Powder,14.8,4.1,Bank Transfer,26,Orange
712,64,Male,Gatorade No Sugar,4.8,3.5,PayPal,13,Lemon-Lime
713,42,Male,Gatorade Sports Drink,3.8,3.8,Credit Card,36,Orange
714,37,Male,Gatorade Sports Drink,3.8,2.6,Bank Transfer,39,Lemon-Lime
715,26,Male,G Active-No Sugar,7.8,4.4,Venmo,40,Grape
716,33,Male,Gatorade Powder,14.8,2.6,Venmo,37,Blue Bolt
717,30,Male,G Active-No Sugar,7.8,3.6,PayPal,9,Blue Bolt
718,21,Male,G Active-No Sugar,7.8,4.2,Debit Card,7,Tropical
